timestamp,change,NI,EI,SI,WI,NO,EO,SO,WO,N_TL,E_TL,S_TL,W_TL
1386.0,0.0,0.05208333333333333,0.0636574074074074,0.046296296296296294,0.057870370370370364,0.0,0.023364485981308414,0.09345794392523366,0.0,0.0,0.0,1.0,0.0
1389.0,0.0,0.057870370370370364,0.0636574074074074,0.046296296296296294,0.057870370370370364,0.0,0.023364485981308414,0.09345794392523366,0.0,0.0,0.0,1.0,0.0
1392.0,1.0,0.057870370370370364,0.0636574074074074,0.03472222222222222,0.057870370370370364,0.023364485981308414,0.0,0.09345794392523366,0.023364485981308414,0.0,1.0,0.0,0.0
1395.0,0.0,0.057870370370370364,0.057870370370370364,0.03472222222222222,0.057870370370370364,0.04672897196261683,0.0,0.09345794392523366,0.023364485981308414,0.0,1.0,0.0,0.0
1398.0,0.0,0.057870370370370364,0.057870370370370364,0.03472222222222222,0.0636574074074074,0.04672897196261683,0.0,0.09345794392523366,0.0,0.0,1.0,0.0,0.0
1401.0,0.0,0.057870370370370364,0.057870370370370364,0.03472222222222222,0.0636574074074074,0.04672897196261683,0.0,0.09345794392523366,0.023364485981308414,0.0,1.0,0.0,0.0
1404.0,1.0,0.0636574074074074,0.05208333333333333,0.03472222222222222,0.0636574074074074,0.023364485981308414,0.0,0.09345794392523366,0.023364485981308414,0.0,0.0,0.0,1.0
1407.0,0.0,0.0636574074074074,0.05208333333333333,0.03472222222222222,0.057870370370370364,0.023364485981308414,0.0,0.07009345794392524,0.0,0.0,0.0,0.0,1.0
1410.0,0.0,0.06944444444444443,0.05208333333333333,0.04050925925925926,0.057870370370370364,0.023364485981308414,0.0,0.04672897196261683,0.0,0.0,0.0,0.0,1.0
1413.0,0.0,0.06944444444444443,0.057870370370370364,0.04050925925925926,0.057870370370370364,0.023364485981308414,0.0,0.04672897196261683,0.0,0.0,0.0,0.0,1.0
1416.0,1.0,0.06944444444444443,0.0636574074074074,0.04050925925925926,0.05208333333333333,0.04672897196261683,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1419.0,0.0,0.0636574074074074,0.0636574074074074,0.046296296296296294,0.05208333333333333,0.023364485981308414,0.023364485981308414,0.0,0.0,1.0,0.0,0.0,0.0
1422.0,0.0,0.0636574074074074,0.06944444444444443,0.046296296296296294,0.05208333333333333,0.0,0.0,0.0,0.023364485981308414,1.0,0.0,0.0,0.0
1425.0,0.0,0.057870370370370364,0.06944444444444443,0.046296296296296294,0.05208333333333333,0.0,0.0,0.0,0.04672897196261683,1.0,0.0,0.0,0.0
1428.0,1.0,0.05208333333333333,0.07523148148148148,0.05208333333333333,0.05208333333333333,0.0,0.0,0.0,0.07009345794392524,0.0,1.0,0.0,0.0
1431.0,0.0,0.05208333333333333,0.06944444444444443,0.05208333333333333,0.05208333333333333,0.0,0.0,0.0,0.07009345794392524,0.0,1.0,0.0,0.0
